Date,Consumption [kWh],Grid Organi lbc (L1) [kWh],Grid Organi lbc (L2) [kWh],Grid Organi lbc (L3) [kWh],Chargers (L1) [kWh],Chargers (L2) [kWh],Chargers (L3) [kWh],Solar (L1) [kWh],Solar (L2) [kWh],Solar (L3) [kWh],Chargers achteraan (L1) [kWh],Chargers achteraan (L2) [kWh],Chargers achteraan (L3) [kWh]
2025-02-12 03:00:00,"15,506","6,173","4,208","5,133","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,023"
2025-02-12 02:00:00,"15,428","6,142","4,212","5,081","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,023"
2025-02-12 01:00:00,"15,634","6,203","4,277","5,161","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,023"
2025-02-12 00:00:00,"15,819","6,139","4,495","5,192","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,023"
2025-02-11 23:00:00,"15,542","6,127","4,269","5,153","0,036","0,035","0,019",0,"-0,006","-0,001","0,025","0,024","0,023"
2025-02-11 22:00:00,"15,73","6,259","4,329","5,149","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-02-11 21:00:00,"15,93","6,397","4,363","5,177","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-02-11 20:00:00,"18,59","7,261","5,924","5,412","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-02-11 19:00:00,"19,067","7,588","5,949","5,536","0,036","0,034","0,02",0,"-0,006","-0,001","0,026","0,023","0,024"
2025-02-11 18:00:00,"20,402","7,878","6,464","6,067","0,037","0,033","0,021",0,"-0,006","-0,001","0,029","0,026","0,028"
2025-02-11 17:00:00,"24,131","9,852","7,607","6,569","0,037","0,032","0,021","0,035","0,032","0,037","0,574","0,565","0,569"
2025-02-11 16:00:00,"53,612","20,092","17,297","15,946","0,14","0,132","0,126","0,092","0,091","0,096","9,699","9,629","9,636"
2025-02-11 15:00:00,"52,225","18,992","17,537","15,375","0,138","1,999","0,121","0,106","0,105","0,11","7,926","7,875","7,871"
2025-02-11 14:00:00,"56,326","19,851","19,778","16,467","0,735","4,34","0,716","0,076","0,074","0,08","7,743","7,723","7,695"
2025-02-11 13:00:00,"50,639","18,346","17,382","14,613","3,867","7,394","3,84","0,098","0,097","0,103","1,779","1,763","1,777"
2025-02-11 12:00:00,"74,748","26,62","25,259","22,565","6,66","10,351","6,619","0,1","0,1","0,105","6,758","6,656","6,773"
2025-02-11 11:00:00,"85,408","30,035","28,708","26,304","7,296","10,786","7,236","0,119","0,119","0,123","10,401","10,381","10,468"
2025-02-11 10:00:00,"106,247","37,533","34,018","34,475","10,103","10,586","10,02","0,073","0,072","0,077","16,185","16,2","16,249"
2025-02-11 09:00:00,"119,241","42,27","38,159","38,786","6,645","6,621","6,602","0,01","0,006","0,011","23,785","23,776","23,788"
2025-02-11 08:00:00,"103,185","36,757","32,885","33,549","10,724","10,693","10,683","0,001","-0,005",0,"14,865","14,872","14,863"
2025-02-11 07:00:00,"53,754","20,674","16,454","16,632","2,675","2,663","2,652",0,"-0,006","-0,001","7,722","7,706","7,678"
2025-02-11 06:00:00,"28,643","10,601","9,019","9,031","0,035","0,034","0,021",0,"-0,006","-0,001","2,565","2,562","2,55"
2025-02-11 05:00:00,"17,696","7,334","4,819","5,55","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-11 04:00:00,"16,387","6,868","4,323","5,203","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-11 03:00:00,"16,384","6,965","4,292","5,134","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-11 02:00:00,"16,313","6,872","4,313","5,135","0,036","0,035","0,019",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-11 01:00:00,"16,261","6,817","4,321","5,13","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-11 00:00:00,"16,543","6,825","4,53","5,196","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-10 23:00:00,"16,137","6,639","4,311","5,193","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-10 22:00:00,"15,933","6,5","4,262","5,178","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-02-10 21:00:00,"16,519","7,135","4,236","5,155","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-10 20:00:00,"16,503","7,118","4,237","5,155","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-02-10 19:00:00,"17,496","7,65","4,67","5,183","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-10 18:00:00,"21,496","9,351","6,554","5,599","0,188","0,187","0,021",0,"-0,006","-0,001","0,026","0,024","0,023"
2025-02-10 17:00:00,"29,25","11,596","9,541","8,063","0,113","0,106","0,087","0,018","0,014","0,019","2,034","2,471","2,061"
2025-02-10 16:00:00,"34,347","12,175","12,785","8,709","0,676","0,667","0,653","0,224","0,224","0,229","1,292","5,046","1,288"
2025-02-10 15:00:00,"56,483","19,528","20,054","15,991","2,668","2,652","2,653","0,301","0,302","0,306","6,428","10,201","6,442"
2025-02-10 14:00:00,"65,815","22,549","22,978","19,139","4,169","4,148","4,153","0,381","0,383","0,386","7,858","11,682","7,853"
2025-02-10 13:00:00,"78,523","26,712","25,424","22,984","7,736","9,034","7,741","1,127","1,141","1,134","9,158","10,067","8,846"
2025-02-10 12:00:00,"94,405","30,909","31,757","26,986","7,766","11,4","7,774","1,574","1,595","1,583","14,36","14,266","14,137"
2025-02-10 11:00:00,"94,868","31,592","32,25","27,794","11,018","14,565","11,002","1,071","1,084","1,077","11,356","11,229","11,295"
2025-02-10 10:00:00,"107,123","36,298","36,102","31,479","14,447","17,899","14,392","1,075","1,088","1,082","11,368","11,254","11,322"
2025-02-10 09:00:00,"87,972","29,929","30,158","25,809","10,022","13,474","9,956","0,688","0,695","0,693","9,766","9,676","9,713"
2025-02-10 08:00:00,"58,533","21,184","19,391","17,595","8,914","9,623","8,862","0,12","0,118","0,123","2,516","2,484","2,515"
2025-02-10 07:00:00,"41,11","15,491","13,094","12,532","6,47","6,428","6,417",0,"-0,006","-0,001","0,913","0,909","0,909"
2025-02-10 06:00:00,"15,893","6,583","4,42","4,897","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-10 05:00:00,"15,668","6,38","4,417","4,878","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-10 04:00:00,"15,477","6,168","4,438","4,878","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-10 03:00:00,"15,231","5,936","4,421","4,881","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-10 02:00:00,"14,936","5,741","4,384","4,819","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-10 01:00:00,"14,873","5,726","4,261","4,892","0,035","0,035","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-10 00:00:00,"15,095","5,806","4,448","4,848","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-09 23:00:00,"14,732","5,735","4,179","4,826","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 22:00:00,"14,583","5,582","4,196","4,812","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 21:00:00,"14,993","6,015","4,178","4,807","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 20:00:00,"14,793","5,767","4,185","4,849","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 19:00:00,"14,753","5,777","4,177","4,807","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 18:00:00,"14,797","5,806","4,185","4,813","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 17:00:00,"14,761","5,633","4,107","4,771","0,036","0,033","0,02","0,083","0,081","0,086","0,025","0,022","0,02"
2025-02-09 16:00:00,"14,322","4,959","3,832","4,465","0,036","0,034","0,02","0,353","0,355","0,358","0,024","0,023","0,021"
2025-02-09 15:00:00,"14,382","4,369","3,218","3,844","0,036","0,034","0,02","0,977","0,99","0,984","0,023","0,023","0,021"
2025-02-09 14:00:00,"14,495","3,862","2,704","3,339","0,036","0,034","0,02","1,519","1,542","1,53","0,023","0,023","0,021"
2025-02-09 13:00:00,"14,652","2,94","1,588","2,22","0,036","0,034","0,02","2,614","2,656","2,634","0,022","0,023","0,021"
2025-02-09 12:00:00,"14,404","3,182","1,997","2,658","0,035","0,034","0,02","2,171","2,207","2,189","0,022","0,023","0,02"
2025-02-09 11:00:00,"14,661","3,99","2,616","3,212","0,036","0,034","0,02","1,601","1,628","1,614","0,023","0,023","0,02"
2025-02-09 10:00:00,"14,884","4,898","3,312","3,957","0,036","0,034","0,019","0,899","0,912","0,906","0,023","0,023","0,02"
2025-02-09 09:00:00,"14,752","5,213","3,768","4,354","0,036","0,035","0,019","0,47","0,473","0,475","0,024","0,023","0,02"
2025-02-09 08:00:00,"15,047","5,862","4,105","4,698","0,036","0,034","0,019","0,127","0,125","0,13","0,024","0,023","0,02"
2025-02-09 07:00:00,"15,077","5,992","4,229","4,863","0,036","0,033","0,019",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-09 06:00:00,"15,205","6,135","4,235","4,842","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-09 05:00:00,"14,913","5,836","4,24","4,845","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-09 04:00:00,"14,787","5,66","4,256","4,878","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 03:00:00,"14,818","5,759","4,202","4,865","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-09 02:00:00,"14,663","5,655","4,168","4,848","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-09 01:00:00,"14,657","5,666","4,158","4,839","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-09 00:00:00,"14,571","5,549","4,145","4,884","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-08 23:00:00,"14,762","5,658","4,237","4,874","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 22:00:00,"14,473","5,423","4,23","4,828","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 21:00:00,"14,824","5,693","4,234","4,904","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 20:00:00,"14,64","5,569","4,221","4,857","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 19:00:00,"14,834","5,747","4,229","4,865","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 18:00:00,"14,417","5,384","4,191","4,849","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 17:00:00,"14,23","5,066","4,094","4,746","0,036","0,033","0,02","0,108","0,106","0,111","0,024","0,023","0,021"
2025-02-08 16:00:00,"14,17","4,157","3,279","3,905","0,036","0,034","0,02","0,936","0,949","0,943","0,024","0,023","0,021"
2025-02-08 15:00:00,"14,34","2,512","1,692","2,301","0,036","0,035","0,019","2,592","2,634","2,61","0,022","0,023","0,021"
2025-02-08 14:00:00,"14,36","2,582","1,735","2,389","0,036","0,035","0,019","2,532","2,573","2,549","0,022","0,023","0,02"
2025-02-08 13:00:00,"14,411","1,458","0,501","1,126","0,036","0,035","0,019","3,747","3,809","3,771","0,021","0,023","0,021"
2025-02-08 12:00:00,"14,888","2,289","1,046","1,749","0,036","0,034","0,019","3,244","3,295","3,266","0,021","0,023","0,021"
2025-02-08 11:00:00,"14,855","3,325","1,93","2,639","0,036","0,034","0,02","2,303","2,339","2,319","0,022","0,023","0,021"
2025-02-08 10:00:00,"14,998","5,123","3,469","4,148","0,036","0,034","0,019","0,748","0,757","0,753","0,024","0,023","0,02"
2025-02-08 09:00:00,"15,299","5,889","4,006","4,675","0,036","0,035","0,019","0,241","0,241","0,246","0,024","0,023","0,02"
2025-02-08 08:00:00,"15,557","6,299","4,225","4,884","0,036","0,034","0,019","0,051","0,046","0,052","0,024","0,023","0,021"
2025-02-08 07:00:00,"15,644","6,44","4,27","4,942","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 06:00:00,"15,678","6,517","4,264","4,904","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-08 05:00:00,"15,836","6,534","4,332","4,978","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-08 04:00:00,"15,445","6,145","4,311","4,996","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-08 03:00:00,"15,619","6,307","4,335","4,985","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-08 02:00:00,"15,332","5,998","4,354","4,988","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-08 01:00:00,"15,758","6,309","4,386","5,07","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-08 00:00:00,"15,7","6,29","4,365","5,052","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-07 23:00:00,"15,268","6,123","4,287","4,866","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-07 22:00:00,"15,193","6,084","4,267","4,851","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-07 21:00:00,"15,45","6,258","4,273","4,927","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-07 20:00:00,"15,286","6,144","4,257","4,892","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-07 19:00:00,"15,578","6,433","4,283","4,87","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-07 18:00:00,"16,795","6,591","5,09","5,122","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-07 17:00:00,"20,416","8,191","6,193","5,815","0,036","0,033","0,021","0,073","0,07","0,075","0,025","0,023","0,023"
2025-02-07 16:00:00,"21,984","8,348","6,235","5,416","0,036","0,033","0,021","0,658","0,665","0,663","0,041","0,041","0,041"
2025-02-07 15:00:00,"37,936","13,809","11,227","10,724","0,116","0,109","0,101","0,721","0,73","0,727","4,951","4,958","4,956"
2025-02-07 14:00:00,"34,638","12,892","9,915","9,579","0,118","0,11","0,101","0,746","0,755","0,751","3,563","3,576","3,561"
2025-02-07 13:00:00,"31,217","12,43","8,85","8,619","0,115","0,109","0,099","0,437","0,44","0,441","2,031","2,027","2,033"
2025-02-07 12:00:00,"27,51","10,869","7,967","7,33","0,129","0,122","0,112","0,446","0,449","0,45","0,495","0,495","0,492"
2025-02-07 11:00:00,"34,422","12,299","11,168","9,429","0,13","0,123","0,114","0,505","0,51","0,51","2,058","3,656","2,06"
2025-02-07 10:00:00,"43,858","14,107","14,47","13,981","2,423","2,404","5,384","0,431","0,434","0,435","1,632","5,096","1,618"
2025-02-07 09:00:00,"95,726","31,659","31,611","31,675","13,866","13,78","17,59","0,259","0,259","0,263","7,592","10,826","7,551"
2025-02-07 08:00:00,"112,932","38,223","35,658","38,897","14,744","14,686","18,448","0,052","0,048","0,053","13,706","13,757","13,714"
2025-02-07 07:00:00,"53,157","20,024","16,606","16,534","8,193","8,163","8,394",0,"-0,006","-0,001","2,091","2,158","2,125"
2025-02-07 06:00:00,"20,406","7,587","6,624","6,202","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-02-07 05:00:00,"17,181","6,834","5,137","5,218","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-07 04:00:00,"15,967","6,455","4,607","4,912","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-07 03:00:00,"16,002","6,376","4,667","4,967","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-07 02:00:00,"15,911","6,409","4,621","4,888","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-07 01:00:00,"15,748","6,192","4,603","4,96","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-07 00:00:00,"16,042","6,172","4,889","4,989","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-06 23:00:00,"15,493","5,964","4,617","4,919","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-06 22:00:00,"15,57","6,089","4,542","4,946","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-06 21:00:00,"15,921","6,366","4,562",5,"0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-06 20:00:00,"15,626","6,184","4,513","4,937","0,037","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-06 19:00:00,"16,074","6,612","4,51","4,959","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-06 18:00:00,"20,226","8,294","6,186","5,753","0,299","0,299","0,286",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-06 17:00:00,"22,482","9,291","6,72","6,346","0,242","0,232","0,252","0,043","0,039","0,044","0,025","0,023","0,023"
2025-02-06 16:00:00,"29,029","10,316","9,651","7,88","0,22","0,216","0,207","0,392","0,394","0,396","0,287","2,386","0,266"
2025-02-06 15:00:00,"30,874","10,047","10,806","7,573","0,24","0,237","0,227","0,811","0,82","0,817","0,037","3,78","0,033"
2025-02-06 14:00:00,"32,48","10,116","10,079","7,183","0,324","0,321","0,31","1,69","1,711","1,701","0,033","3,787","0,032"
2025-02-06 13:00:00,"37,056","10,206","8,473","7,735","1,269","1,271","1,253","3,526","3,57","3,546","0,03","2,558","0,031"
2025-02-06 12:00:00,"78,394","25,454","22,928","22,734","11,896","12,92","11,847","2,412","2,441","2,425","4,563","4,63","4,029"
2025-02-06 11:00:00,"108,432","35,321","35,138","32,391","18,181","21,772","18,089","1,85","1,872","1,859","7,631","7,52","7,468"
2025-02-06 10:00:00,"120,124","39,862","40,496","37,435","12,874","15,977","12,788","0,773","0,781","0,778","16,852","16,811","16,728"
2025-02-06 09:00:00,"124,346","41,808","42,48","39,048","11,704","15,481","11,688","0,335","0,336","0,339","19,063","19,119","19,025"
2025-02-06 08:00:00,"86,178","30,614","27,655","27,8","11,375","11,506","11,314","0,037","0,034","0,038","8,822","8,857","8,862"
2025-02-06 07:00:00,"37,713","14,967","11,386","11,367","5,266","5,247","5,234",0,"-0,006","-0,001","0,113","0,126","0,117"
2025-02-06 06:00:00,"19,823","7,396","6,247","6,187","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,025","0,025"
2025-02-06 05:00:00,"16,401","6,558","4,678","5,172","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,025","0,025"
2025-02-06 04:00:00,"15,299","6,299","4,134","4,874","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,024"
2025-02-06 03:00:00,"15,333","6,32","4,141","4,879","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,026","0,024"
2025-02-06 02:00:00,"15,373","6,313","4,185","4,882","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,026","0,024"
2025-02-06 01:00:00,"15,378","6,279","4,21","4,897","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,026","0,024"
2025-02-06 00:00:00,"15,863","6,432","4,464","4,974","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,024"
2025-02-05 23:00:00,"15,465","6,318","4,23","4,924","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,024"
2025-02-05 22:00:00,"15,445","6,334","4,209","4,909","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,026","0,024"
2025-02-05 21:00:00,"15,674","6,579","4,163","4,939","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,024"
2025-02-05 20:00:00,"15,862","6,743","4,184","4,942","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,025"
2025-02-05 19:00:00,"15,8","6,674","4,215","4,918","0,036","0,034","0,021",0,"-0,006","-0,001","0,025","0,026","0,025"
2025-02-05 18:00:00,"18,079","7,537","5,445","5,104","0,036","0,033","0,021",0,"-0,006","-0,001","0,026","0,028","0,026"
2025-02-05 17:00:00,"27,165","10,588","8,416","7,886","0,036","0,032","0,022","0,092","0,089","0,094","2,092","2,079","2,098"
2025-02-05 16:00:00,"25,455","10,307","7,435","6,277","0,036","0,032","0,022","0,476","0,48","0,481","0,651","0,648","0,652"
2025-02-05 15:00:00,"31,068","11,923","9,047","8,621","0,036","0,033","0,022","0,489","0,493","0,494","2,044","2,033","2,048"
2025-02-05 14:00:00,"30,337","11,914","7,691","7,871","0,61","0,034","0,021","0,948","0,96","0,954","1,41","1,398","1,401"
2025-02-05 13:00:00,"42,513","17,505","10,855","10,711","3,366","0,035","0,021","1,139","1,156","1,147","4,07","4,044","4,06"
2025-02-05 12:00:00,"37,2","14,278","9,405","9,449","1,675","0,035","0,021","1,346","1,366","1,355","3,002","2,975","2,98"
2025-02-05 11:00:00,"62,78","24,7","17,602","17,773","6,518","2,74","2,731","0,896","0,909","0,902","8,655","8,6","8,617"
2025-02-05 10:00:00,"89,872","34,482","26,502","26,545","11,56","7,754","7,741","0,776","0,786","0,781","12,341","12,281","12,22"
2025-02-05 09:00:00,"117,451","41,918","37,048","37,274","3,563","2,741","2,73","0,401","0,404","0,405","27,648","27,514","27,493"
