Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2024-10-30 20:30:00,"4,438","4,003","4,754","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-30 20:15:00,"4,359","3,987","4,75","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 20:00:00,"4,127","4,079","4,877","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-30 19:45:00,"4,844","3,999","4,797","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-30 19:30:00,"4,64","4,004","4,77","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-30 19:15:00,"4,74","4,102","4,797","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-30 19:00:00,"5,112","4,338","4,805","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-30 18:45:00,"5,416","6,007","4,802","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-30 18:30:00,"5,711","6,183","4,872","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,022","0,022"
2024-10-30 18:15:00,"5,96","6,215","4,946","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-10-30 18:00:00,"5,817","6,21","4,9","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-30 17:45:00,"6,381","6,311","4,887","0,036","0,033","0,021",0,"-0,007","-0,002","0,024","0,023","0,022"
2024-10-30 17:30:00,"6,973","6,518","4,838","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-30 17:15:00,"7,192","6,695","4,937","0,036","0,034","0,021","0,002","-0,003","0,002","0,027","0,025","0,024"
2024-10-30 17:00:00,"11,502","10,405","9,327","0,035","0,034","0,022","0,02","0,018","0,024","3,627","3,735","3,703"
2024-10-30 16:45:00,"11,527","10,94","9,935","0,382","0,386","0,366","0,058","0,057","0,062","3,689","3,796","3,764"
2024-10-30 16:30:00,"15,308","14,191","13,392","3,678","3,683","3,659","0,087","0,085","0,09","3,684","3,795","3,761"
2024-10-30 16:15:00,"17,394","16,615","15,564","6,026","5,997","5,961","0,13","0,129","0,134","3,686","3,794","3,765"
2024-10-30 16:00:00,"19,449","18,403","16,961","7,597","7,602","7,58","0,198","0,198","0,202","3,687","3,797","3,77"
2024-10-30 15:45:00,"19,528","18,859","17,053","7,707","7,62","7,639","0,231","0,232","0,236","3,688","3,796","3,77"
2024-10-30 15:30:00,"19,784","19,077","17,264","7,764","7,733","7,696","0,296","0,298","0,3","3,703","3,814","3,787"
2024-10-30 15:15:00,"20,134","19,938","18,191","8,747","8,661","8,667","0,333","0,335","0,336","3,732","3,85","3,819"
2024-10-30 15:00:00,"18,893","18,771","16,918","7,807","7,786","7,744","0,491","0,496","0,496","3,585","3,702","3,67"
2024-10-30 14:45:00,"19,078","18,854","17,066","7,778","7,709","7,719","0,58","0,585","0,584","3,712","3,836","3,802"
2024-10-30 14:30:00,"17,376","17,351","15,616","7,816","7,797","7,757","0,805","0,814","0,811","2,541","2,642","2,61"
2024-10-30 14:15:00,"14,256","14,15","12,407","7,276","7,253","7,241","0,985","0,997","0,992","0,017","0,03","0,026"
2024-10-30 14:00:00,"10,958","10,496","9,089","3,95","3,947","3,922","0,987","0,999","0,994","0,02","0,026","0,024"
2024-10-30 13:45:00,"10,762","12,813","9,226","3,878","6,32","3,875","0,891","0,902","0,898","0,02","0,029","0,024"
2024-10-30 13:30:00,"11,213","14,407","9,399","3,918","7,583","3,889","0,704","0,712","0,71","0,02","0,03","0,025"
2024-10-30 13:15:00,"10,3","13,736","8,481","3,105","6,92","3,094","0,714","0,721","0,72","0,02","0,03","0,024"
2024-10-30 13:00:00,"7,12","10,054","5,251","0,041","3,532","0,025","1,023","1,036","1,031","0,024","0,029","0,022"
2024-10-30 12:45:00,"8,296","11,939","6,808","1,742","5,538","1,718","1,123","1,138","1,132","0,025","0,03","0,026"
2024-10-30 12:30:00,"10,15","14,305","8,674","3,884","7,617","3,865","1,292","1,309","1,302","0,082","0,084","0,065"
2024-10-30 12:15:00,"12,95","16,473","11,153","3,952","7,76","3,923","1,105","1,12","1,114","2,174","2,182","2,151"
2024-10-30 12:00:00,"15,12","17,993","13,061","3,93","7,412","3,901","0,792","0,801","0,798","3,785","3,8","3,748"
2024-10-30 11:45:00,"14,626","17,645","12,878","3,882","7,462","3,88","1,015","1,028","1,023","3,759","3,776","3,74"
2024-10-30 11:30:00,"15,125","17,459","12,731","3,92","7,261","3,891","0,904","0,915","0,912","3,747","3,736","3,732"
2024-10-30 11:15:00,"15,669","18,133","12,703","3,88","7,598","3,881","0,794","0,802","0,8","3,749","3,736","3,736"
2024-10-30 11:00:00,"15,952","18,381","12,704","3,922","7,701","3,894","0,744","0,752","0,75","3,746","3,731","3,725"
2024-10-30 10:45:00,"16,912","18,196","12,739","4,6","7,496","3,823","0,711","0,719","0,717","3,734","3,722","3,726"
2024-10-30 10:30:00,"19,229","19,858","13,05","7,328","7,666","3,863","0,539","0,544","0,544","3,73","3,72","3,909"
2024-10-30 10:15:00,"20,833","18,536","15,004","7,62","7,174","3,864","0,601","0,607","0,606","4,866","3,727","5,681"
2024-10-30 10:00:00,"22,583","21,293","16,637","9,083","8,998","5,28","0,758","0,766","0,764","6,052","5,541","6,009"
2024-10-30 09:45:00,"23,604","22,381","17,619","8,312","8,324","4,548","0,641","0,647","0,646","7,359","7,364","7,494"
2024-10-30 09:30:00,"24,284","23,757","20,994","9,492","9,388","5,716","0,472","0,476","0,476","7,44","7,446","9,582"
2024-10-30 09:15:00,"27,173","28,461","23,117","11,153","11,213","6,252","0,424","0,426","0,428","7,442","7,448","11,166"
2024-10-30 09:00:00,"26,614","24,624","23,124","11,354","9,043","6,124","0,324","0,325","0,327","7,445","7,45","11,178"
2024-10-30 08:45:00,"32,112","27,425","26,855","13,258","9,384","6,236","0,287","0,288","0,291","11,012","10,947","14,717"
2024-10-30 08:30:00,"35,62","32,855","30,793","13,142","9,3","6,128","0,199","0,198","0,202","14,942","14,845","18,626"
2024-10-30 08:15:00,"33,554","33,114","29,222","13,174","9,29","6,138","0,131","0,13","0,134","13,247","13,149","16,935"
2024-10-30 08:00:00,"31,459","30,732","27,096","13,235","9,363","6,206","0,062","0,06","0,064","11,054","10,964","14,747"
2024-10-30 07:45:00,"22,637","20,874","21,216","8,022","4,245","3,978","0,032","0,03","0,034","7,604","7,62","11,331"
2024-10-30 07:30:00,"14,608","13,558","16,62","4,146","3,857","3,856","0,006","0,002","0,006","3,93","3,947","6,494"
2024-10-30 07:15:00,"9,42","10,612","9,04","0,424","0,417","0,396","0,001","-0,005",0,"3,728","3,738","3,697"
2024-10-30 07:00:00,"4,741","4,368","4,969","0,034","0,034","0,021",0,"-0,006","-0,001","0,232","0,256","0,218"
2024-10-30 06:45:00,"4,452","4,193","4,812","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 06:30:00,"4,52","4,258","4,74","0,034","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-10-30 06:15:00,"4,549","4,265","4,764","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-10-30 06:00:00,"4,648","4,085","4,826","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-30 05:45:00,"4,29","4,051","4,732","0,035","0,035","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-10-30 05:30:00,"4,259","4,093","4,816","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 05:15:00,"4,154","4,054","4,734","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 05:00:00,"4,257","4,118","4,812","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-30 04:45:00,"4,272","4,072","4,738","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 04:30:00,"4,258","4,103","4,781","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 04:15:00,"4,665","4,05","4,743","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 04:00:00,"4,259","4,054","4,772","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 03:45:00,"4,332","4,254","4,918","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 03:30:00,"4,05","3,977","4,671","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 03:15:00,"4,027","4,015","4,696","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-30 03:00:00,"4,127","4,031","4,72","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-30 02:45:00,"4,153","4,032","4,73","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 02:30:00,"4,181","4,021","4,732","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 02:15:00,"4,276","4,057","4,739","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 02:00:00,"4,206","4,024","4,683","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-10-30 01:45:00,"4,198","4,06","4,748","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-30 01:30:00,"4,147","4,014","4,715","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 01:15:00,"4,083","4,053","4,805","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-30 01:00:00,"4,204","4,122","4,759","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-30 00:45:00,"4,287","4,302","4,753","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-30 00:30:00,"4,346","4,53",5,"0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-10-30 00:15:00,"3,937","4,248","4,701","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-30 00:00:00,"4,599","4,217","4,82","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 23:45:00,"4,206","4,058","4,8","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 23:30:00,"4,174","4,025","4,72","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 23:15:00,"4,223","4,033","4,737","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-10-29 23:00:00,"4,234","4,049","4,751","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-10-29 22:45:00,"4,167","4,032","4,727","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 22:30:00,"4,207","4,066","4,815","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 22:15:00,"4,04","4,036","4,775","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 22:00:00,"3,986","4,066","4,765","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-29 21:45:00,"4,494","4,018","4,72","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 21:30:00,"4,494","4,045","4,754","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-29 21:15:00,"4,5","4,019","4,718","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 21:00:00,"4,648","4,104","4,773","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 20:45:00,"4,588","5,398","4,76","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-10-29 20:30:00,"4,602","5,38","5,012","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-10-29 20:15:00,"5,279","5,408","5,512","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 20:00:00,"5,863","5,367","5,457","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 19:45:00,"5,38","5,401","5,486","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 19:30:00,"5,589","5,339","5,439","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 19:15:00,"5,33","5,404","5,56","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 19:00:00,"5,15","5,515","5,222","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 18:45:00,"5,167","5,684","5,398","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 18:30:00,"5,322","5,907","5,629","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 18:15:00,"5,136","5,68","5,414","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 18:00:00,"5,113","5,791","5,469","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 17:45:00,"5,759","5,993","5,441","0,035","0,034","0,021",0,"-0,006","-0,002","0,024","0,023","0,022"
2024-10-29 17:30:00,"7,298","6,664","5,896","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-10-29 17:15:00,"7,951","7,117","6,003","0,035","0,034","0,021","0,001","-0,004","0,001","0,024","0,023","0,022"
2024-10-29 17:00:00,"7,974","7,37","6,156","0,035","0,034","0,02","0,019","0,016","0,02","0,024","0,024","0,022"
2024-10-29 16:45:00,"7,704","7,426","7,34","0,036","0,034","0,021","0,046","0,042","0,048","0,024","0,024","0,022"
2024-10-29 16:30:00,"8,004","7,591","7,304","0,035","0,034","0,021","0,077","0,074","0,079","0,024","0,024","0,023"
2024-10-29 16:15:00,"7,901","7,673","7,498","0,036","0,034","0,021","0,108","0,106","0,11","0,024","0,023","0,023"
2024-10-29 16:00:00,"7,627","7,77","7,622","0,036","0,034","0,021","0,173","0,172","0,176","0,024","0,023","0,023"
2024-10-29 15:45:00,"9,981","9,376","8,994","0,035","0,034","0,022","0,18","0,179","0,183","1,767","1,758","1,761"
2024-10-29 15:30:00,"11,663","11,353","11,07","0,035","0,034","0,022","0,227","0,226","0,23","3,858","3,836","3,846"
2024-10-29 15:15:00,"11,271","11,188","11,583","0,035","0,034","0,022","0,492","0,495","0,496","3,874","3,854","3,863"
2024-10-29 15:00:00,"11,233","11,083","11,585","0,036","0,034","0,022","0,786","0,795","0,792","3,918","3,899","3,905"
2024-10-29 14:45:00,"12,056","12,024","12,29","0,036","0,034","0,022","0,771","0,779","0,776","4,722","4,716","4,714"
2024-10-29 14:30:00,"10,958","10,988","10,728","0,035","0,034","0,022","0,8","0,808","0,805","3,916","3,897","3,905"
2024-10-29 14:15:00,"12,31","12,24","12,031","0,035","0,035","0,022","0,875","0,885","0,881","5,036","5,024","5,014"
2024-10-29 14:00:00,"14,771","14,633","14,464","0,035","0,035","0,022","1,01","1,022","1,016","7,641","7,632","7,59"
2024-10-29 13:45:00,"11,249","11,214","10,894","0,035","0,035","0,022","1,298","1,316","1,306","4,416","4,436","4,382"
2024-10-29 13:30:00,"13,062","12,98","12,614","0,035","0,035","0,022","1,098","1,112","1,106","6,085","6,088","6,032"
2024-10-29 13:15:00,"13,817","13,787","12,082","0,035","0,035","0,022","1,1","1,115","1,108","6,687","6,687","6,632"
2024-10-29 13:00:00,"13,612","13,532","11,98","0,035","0,035","0,022","1,231","1,248","1,239","6,691","6,687","6,634"
2024-10-29 12:45:00,"15,046","17,329","13,673","2,988","5,434","2,952","1,414","1,433","1,424","5,667","5,682","5,628"
2024-10-29 12:30:00,"14,7","17,836","13,615","3,736","7,471","3,705","1,33","1,349","1,34","3,743","3,75","3,704"
2024-10-29 12:15:00,"20,412","23,68","20,192","6,288","9,527","6,27","1,428","1,448","1,438","7,519","7,52","7,454"
2024-10-29 12:00:00,"27,685","31,485","27,015","7,578","11,429","7,563","1,328","1,346","1,338","13,034","13,065","12,981"
2024-10-29 11:45:00,"29,456","33,255","29,026","7,582","11,338","7,562","1,096","1,11","1,104","14,839","14,886","14,808"
2024-10-29 11:30:00,"33,781","39,99","33,388","9,074","12,761","9,046","1,126","1,14","1,133","17,597","17,619","17,552"
2024-10-29 11:15:00,"36,724","41,051","36,196","11,444","15,164","11,408","0,92","0,93","0,926","17,847","18,164","17,818"
2024-10-29 11:00:00,"36,156","41,956","35,536","11,424","14,92","11,389","1,2","1,215","1,208","17,749","19,984","17,721"
2024-10-29 10:45:00,"34,434","41,781","33,754","11,33","14,956","11,298","1,774","1,797","1,788","16,583","20,302","16,578"
2024-10-29 10:30:00,"33,576","39,376","31,668","11,326","14,574","11,307","1,99","2,016","2,006","14,724","18,473","14,728"
2024-10-29 10:15:00,"31,158","42,005","30,298","7,962","12,118","8,527","0,998","1,01","1,005","14,959","18,75","14,95"
2024-10-29 10:00:00,"30,646","42,407","30,757","7,59","12,491","8,88","0,799","0,807","0,804","14,936","18,714","14,925"
2024-10-29 09:45:00,"30,187","43,981","31,703","7,745","13,966","10,154","0,865","0,873","0,869","14,901","18,655","14,87"
2024-10-29 09:30:00,"37,13","45,428","38,242","10,728","15,562","11,954","0,903","0,912","0,908","18,847","22,597","18,792"
2024-10-29 09:15:00,"39,602","46,702","40,027","10,646","14,213","10,609","0,506","0,509","0,51","21,584","25,301","21,514"
2024-10-29 09:00:00,"37,5","45,126","37,809","7,489","10,885","7,389","0,564","0,567","0,567","22,692","26,396","22,592"
2024-10-29 08:45:00,"32,257","43,079","35,162","7,412","13,7","10,495","0,346","0,345","0,349","17,146","20,937","17,076"
2024-10-29 08:30:00,"31,516","38,304","34,11","9,741","12,946","12,872","0,264","0,262","0,266","13,606","17,393","13,555"
2024-10-29 08:15:00,"25,956","32,894","29,564","7,429","10,65","10,572","0,17","0,168","0,172","11,187","15,016","11,174"
2024-10-29 08:00:00,"29,099","34,434","31,279","11,037","12,343","12,29","0,14","0,139","0,142","11,16","14,997","11,16"
2024-10-29 07:45:00,"20,68","22,939","19,976","7,662","7,661","7,626","0,041","0,038","0,042","5,677","8,216","5,657"
2024-10-29 07:30:00,"15,469","17,707","15,587","4,217","4,226","4,173","0,009","0,004","0,009","5,115","5,127","5,078"
2024-10-29 07:15:00,"9,713","10,119","9,164","2,608","2,62","2,58","0,001","-0,005",0,"1,668","1,694","1,635"
2024-10-29 07:00:00,"5,358","5,527","4,932","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-10-29 06:45:00,"4,794","5,11","4,738","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 06:30:00,"4,309","4,437","4,762","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 06:15:00,"4,342","4,4","4,766","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 06:00:00,"4,972","4,402","4,988","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-29 05:45:00,"4,008","4,063","4,673","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 05:30:00,"3,982","4,204","4,722","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 05:15:00,"4,029","4,238","4,758","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 05:00:00,"3,957","4,217","4,788","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-10-29 04:45:00,4,"4,214","4,764","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 04:30:00,"3,793","4,17","4,807","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 04:15:00,"3,905","4,205","4,764","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 04:00:00,"4,066","4,267","4,823","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 03:45:00,"4,031","4,228","4,83","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 03:30:00,"4,089","4,27","4,9","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 03:15:00,"3,983","4,178","4,833","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 03:00:00,"3,979","4,209","4,813","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-10-29 02:45:00,"3,845","4,249","4,793","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 02:30:00,"4,03","4,201","4,751","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-10-29 02:15:00,"4,083","4,239","4,844","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 02:00:00,"4,48","4,224","4,812","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-10-29 01:45:00,"3,992","4,263","4,83","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 01:30:00,"3,836","4,219","4,789","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 01:15:00,"3,833","4,233","4,803","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 01:00:00,"4,079","4,32","4,855","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 00:45:00,"4,068","4,494","4,848","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 00:30:00,"3,98","4,526","4,853","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-10-29 00:15:00,"3,948","4,472","4,784","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-29 00:00:00,"3,71","4,442","4,895","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 23:45:00,"4,064","4,224","4,775","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 23:30:00,"4,049","4,22","4,809","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 23:15:00,"3,969","4,239","4,832","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 23:00:00,"3,989","4,212","4,774","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-10-28 22:45:00,"3,643","4,258","4,81","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 22:30:00,"4,043","4,23","4,785","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 22:15:00,"4,076","4,272","4,836","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 22:00:00,"4,378","4,228","4,828","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-10-28 21:45:00,"4,136","4,194","4,806","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 21:30:00,"4,328","4,24","4,809","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 21:15:00,"4,32","4,193","4,727","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 21:00:00,"4,341","4,272","4,801","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 20:45:00,"4,236","4,197","4,781","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 20:30:00,"4,102","4,245","4,838","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 20:15:00,"4,372","4,527","4,751","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 20:00:00,"4,6","5,606","4,8","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 19:45:00,"4,549","6,006","4,784","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-10-28 19:30:00,"4,52","5,971","5,015","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 19:15:00,"5,338","6,246","5,078","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 19:00:00,"5,02","5,917","4,73","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 18:45:00,"5,296","5,905","4,724","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 18:30:00,"5,069","5,927","4,757","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 18:15:00,"5,399","5,899","4,718","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 18:00:00,"6,771","6,424","4,885","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-10-28 17:45:00,"7,491","6,701","4,884","0,036","0,034","0,02",0,"-0,006","-0,002","0,024","0,023","0,022"
2024-10-28 17:30:00,"7,29","6,71","4,927","0,036","0,034","0,02","0,001","-0,005",0,"0,024","0,023","0,022"
2024-10-28 17:15:00,"7,317","6,747","4,832","0,036","0,034","0,021","0,034","0,032","0,035","0,025","0,023","0,022"
2024-10-28 17:00:00,"9,078","8,719","6,807","0,036","0,034","0,021","0,124","0,122","0,126","2,02","2,014","2,009"
2024-10-28 16:45:00,"11,589","10,854","8,808","0,075","0,074","0,062","0,218","0,216","0,219","3,846","3,862","3,857"
2024-10-28 16:30:00,"12,032","11,357","9,785","0,622","0,612","0,608","0,516","0,52","0,52","3,881","3,871","3,868"
2024-10-28 16:15:00,"12,868","12,448","10,714","1,294","1,28","1,278","0,439","0,442","0,442","3,875","3,864","3,863"
2024-10-28 16:00:00,"14,499","13,736","12,228","3,046","3,022","3,024","0,704","0,711","0,709","3,871","3,862","3,86"
2024-10-28 15:45:00,"15,304","14,45","13,57","3,908","3,879","3,883","0,746","0,753","0,75","3,871","3,864","3,861"
2024-10-28 15:30:00,"17,368","16,572","15,842","3,894","3,863","3,868","0,959","0,97","0,966","6,229","6,19","6,226"
2024-10-28 15:15:00,"18,99","18,422","17,357","3,892","3,863","3,868","0,926","0,936","0,932","7,75","7,71","7,752"
2024-10-28 15:00:00,"21,825","20,923","20,316","3,885","3,854","3,858","0,938","0,948","0,944","10,502","10,469","10,504"
2024-10-28 14:45:00,"20,336","19,541","18,869","3,889","3,857","3,861","1,265","1,281","1,274","9,426","9,394","9,445"
2024-10-28 14:30:00,"19,137","18,076","17,786","3,894","3,86","3,865","1,275","1,291","1,284","7,542","7,538","7,537"
