Date,Consumption [kWh],Grid Organi lbc (L1) [kWh],Grid Organi lbc (L2) [kWh],Grid Organi lbc (L3) [kWh],Chargers (L1) [kWh],Chargers (L2) [kWh],Chargers (L3) [kWh],Solar (L1) [kWh],Solar (L2) [kWh],Solar (L3) [kWh],Chargers achteraan (L1) [kWh],Chargers achteraan (L2) [kWh],Chargers achteraan (L3) [kWh]
2025-01-10 14:00:00,"91,772","30,04","27,649","28,967","14,315","14,191","14,232","1,694","1,718","1,703","4,295","4,28","8,046"
2025-01-10 13:00:00,"92,562","31,82","29,193","27,783","15,124","15,724","14,253","1,247","1,264","1,255","4,411","4,363","6,571"
2025-01-10 12:00:00,"67,338","23,299","21,118","16,038","12,103","12,706","8,93","2,278","2,312","2,294","1,074","1,088","1,086"
2025-01-10 11:00:00,"101,401","36,249","31,924","27,636","13,931","14,587","10,824","1,85","1,878","1,864","11,323","9,908","10,429"
2025-01-10 10:00:00,"118,594","40,265","39,613","35,729","10,101","11,886","10,442","0,989","1,002","0,996","18,344","18,395","18,227"
2025-01-10 09:00:00,"129,484","42,95","43,784","42,101","1,599","2,005","5,208","0,215","0,214","0,219","29,283","32,508","29,169"
2025-01-10 08:00:00,"130,683","41,996","43,948","44,695","2,899","2,891","6,607","0,016","0,012","0,017","26,99","30,393","30,135"
2025-01-10 07:00:00,"61,358","21,862","18,076","21,427","5,761","5,736","8,248",0,"-0,006","-0,001","5,459","5,452","6,478"
2025-01-10 06:00:00,"20,948","8,583","6,173","6,199","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-10 05:00:00,"17,157","7,343","4,483","5,339","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-10 04:00:00,"16,212","7,187","3,964","5,069","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-10 03:00:00,"16,107","7,034","4,018","5,063","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-10 02:00:00,"16,079","7,039","4,014","5,034","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-10 01:00:00,"16,186","7,082","4,042","5,068","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-10 00:00:00,"16,542","7,194","4,268","5,087","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-09 23:00:00,"16,145","7,052","4,034","5,065","0,036","0,035","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-09 22:00:00,"16,281","7,122","4,073","5,094","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-09 21:00:00,"16,848","7,598","4,088","5,169","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-01-09 20:00:00,"19,802","9,09","5,315","5,404","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-01-09 19:00:00,"20,993","9,351","5,549","6,1","0,036","0,034","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-01-09 18:00:00,"20,668","8,878","5,883","5,914","0,061","0,034","0,045",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-09 17:00:00,"24,531","10,4","7,34","6,797","0,313","0,313","0,306","0,001","-0,005",0,"0,092","0,089","0,09"
2025-01-09 16:00:00,"42,17","16,351","13,341","12,06","4,177","4,152","4,151","0,138","0,138","0,142","1,11","1,108","1,11"
2025-01-09 15:00:00,"78,676","28,077","24,432","24,292","13,003","12,92","12,942","0,622","0,628","0,627","4,006","3,981","3,996"
2025-01-09 14:00:00,"80,533","28,715","25,61","25,037","13,34","13,255","13,274","0,388","0,39","0,394","4,335","4,307","4,32"
2025-01-09 13:00:00,"89,863","31,731","29,17","27,625","16,187","16,071","16,126","0,443","0,446","0,448","4,073","4,042","4,064"
2025-01-09 12:00:00,"85,893","29,889","28,297","26,241","13,772","13,726","13,767","0,486","0,489","0,491","5,027","5,008","5,017"
2025-01-09 11:00:00,"90,92","33,006","27,69","29,334","4,94","4,952","5,795","0,295","0,297","0,3","16,506","14,656","15,896"
2025-01-09 10:00:00,"108,651","38,691","34,763","35,099","4,816","4,818","8,576","0,033","0,03","0,035","22,416","21,095","18,561"
2025-01-09 09:00:00,"125,381","44,322","41,676","39,387","0,122","0,523","2,456","0,001","-0,005",0,"32,836","32,64","28,973"
2025-01-09 08:00:00,"113,357","40,132","36,539","36,692","2,692","2,681","6,078",0,"-0,006","-0,001","26,075","26,433","22,682"
2025-01-09 07:00:00,"34,445","13,424","9,977","11,051","1,642","0,037","2,287",0,"-0,006","-0,001","2,167","3,788","2,176"
2025-01-09 06:00:00,"19,375","6,756","6,435","6,191","0,267","0,036","0,058",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-09 05:00:00,"17,244","6,554","4,98","5,717","0,11","0,034","0,04",0,"-0,006","-0,001","0,024","0,023","0,024"
2025-01-09 04:00:00,"14,88","5,871","3,983","5,034","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-09 03:00:00,"14,975","5,966","3,974","5,042","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-09 02:00:00,"14,862","5,829",4,"5,041","0,036","0,035","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-09 01:00:00,"14,863","5,803","4,024","5,043","0,036","0,035","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-09 00:00:00,"15,177","5,83","4,254","5,1","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-08 23:00:00,"15,238","6,066","4,076","5,104","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-08 22:00:00,"15,082","5,938","4,046","5,106","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-08 21:00:00,"15,32","6,185","4,035","5,107","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-01-08 20:00:00,"15,282","6,133","4,03","5,127","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-08 19:00:00,"15,509","6,521","3,969","5,026","0,036","0,034","0,021",0,"-0,006","-0,001","0,025","0,024","0,025"
2025-01-08 18:00:00,"18,021","6,971","5,347","5,71","0,464","0,465","0,453",0,"-0,006","-0,001","0,026","0,024","0,025"
2025-01-08 17:00:00,"32,368","12,304","10,269","9,803","3,941","3,816","3,941",0,"-0,006","-0,001","0,022","0,027","0,028"
2025-01-08 16:00:00,"41,032","15,879","11,263","13,687","6,195","3,811","6,171","0,067","0,065","0,07","0,1","0,107","0,524"
2025-01-08 15:00:00,"51,553","18,561","15,071","16,835","3,282","2,254","3,287","0,359","0,362","0,365","6,178","5,746","6,352"
2025-01-08 14:00:00,"45,303","15,463","13,491","13,511","0,035","0,034","0,022","0,94","0,952","0,946","6,555","6,58","6,472"
2025-01-08 13:00:00,"62,256","20,17","19,146","18,064","0,034","0,035","0,023","1,614","1,637","1,625","11,374","11,429","11,307"
2025-01-08 12:00:00,"53,421","17,043","16,841","14,706","0,109","0,107","0,09","1,599","1,623","1,609","8,386","8,448","8,379"
2025-01-08 11:00:00,"74,322","24,831","23,036","22,093","1,907","1,893","1,873","1,444","1,465","1,452","13,875","14,409","13,881"
2025-01-08 10:00:00,"77,864","25,83","26,534","22,624","4,426","4,205","4,346","0,953","0,965","0,959","11,919","15,516","11,796"
2025-01-08 09:00:00,"106,487","36,671","35,624","33,218","8,511","6,3","8,429","0,323","0,325","0,328","17,754","22,032","18,074"
2025-01-08 08:00:00,"94,582","31,557","34,019","28,968","7,737","5,42","7,723","0,014","0,009","0,014","13,81","21,322","13,64"
2025-01-08 07:00:00,"38,243",14,"13,555","10,694","2,909","2,892","2,876",0,"-0,006","-0,001","1,738","4,542","1,721"
2025-01-08 06:00:00,"19,535","7,001","6,485","6,056","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-08 05:00:00,"15,833","6,112","4,719","5,01","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-08 04:00:00,"14,91","5,837","4,325","4,754","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-08 03:00:00,"14,87","5,789","4,321","4,767","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-08 02:00:00,"14,866","5,777","4,344","4,753","0,035","0,035","0,021",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-08 01:00:00,"15,233","5,995","4,428","4,817","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-08 00:00:00,"15,392","5,913","4,65","4,836","0,035","0,035","0,021",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-07 23:00:00,"15,042","5,847","4,411","4,791","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-07 22:00:00,"15,197","5,922","4,435","4,847","0,036","0,034","0,021",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-07 21:00:00,"15,473","6,305","4,368","4,807","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-01-07 20:00:00,"15,3","6,13","4,347","4,829","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-07 19:00:00,"16,868","6,94","5,103","4,832","0,036","0,034","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-01-07 18:00:00,"18,654","7,716","6,153","4,793","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-07 17:00:00,"21,459","9,229","6,599","5,638","0,036","0,034","0,021",0,"-0,006","-0,001","0,093","0,023","0,022"
2025-01-07 16:00:00,"24,504","9,866","7,645","6,661","0,036","0,033","0,021","0,111","0,109","0,114","0,025","0,023","0,023"
2025-01-07 15:00:00,"33,704","13,622","10,088","8,911","0,063","0,06","0,048","0,358","0,361","0,363","3,991","2,038","2,047"
2025-01-07 14:00:00,"48,103","18,733","16,403","11,959","3,69","7,094","3,649","0,333","0,336","0,339","5,264","1,495","1,482"
2025-01-07 13:00:00,"49,265","18,16","17,448","11,88","3,925","7,494","3,881","0,589","0,595","0,594","4,709","0,913","0,918"
2025-01-07 12:00:00,"55,257","19,224","18,312","14,4","5,46","8,98","5,453","1,1","1,114","1,108","4,406","2,287","2,339"
2025-01-07 11:00:00,"61,392","17,576","19,707","18,245","0,213","3,568","0,175","1,942","1,967","1,954","9,172","9,119","12,306"
2025-01-07 10:00:00,"79,758","25,772","24,307","26,535","2,872","4,111","2,809","1,042","1,054","1,049","13,585","13,55","17,184"
2025-01-07 09:00:00,"97,327","32,78","30,426","33,419","7,08","7,32","7,068","0,232","0,233","0,236","15,432","15,402","19,011"
2025-01-07 08:00:00,"73,863","27,032","21,243","25,594","6,197","4,252","6,179","0,001","-0,005","-0,001","10,325","9,957","11,673"
2025-01-07 07:00:00,"44,612","16,965","13,851","13,804","2,284","2,27","2,259",0,"-0,006","-0,001","5,578","5,581","5,528"
2025-01-07 06:00:00,"18,837","6,563","6,177","6,103","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-07 05:00:00,"15,437","5,832","4,553","5,06","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-01-07 04:00:00,"14,005","5,29","3,974","4,748","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-07 03:00:00,"13,934","5,176","3,995","4,77","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-01-07 02:00:00,"13,854","5,098","4,023","4,74","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-07 01:00:00,"14,09","5,227","4,069","4,801","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,024"
2025-01-07 00:00:00,"14,211","5,104","4,293","4,822","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-06 23:00:00,"13,784","4,929","4,098","4,764","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,024"
2025-01-06 22:00:00,"13,825","5,011","4,032","4,789","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-01-06 21:00:00,"14,178","5,417","3,992","4,777","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-01-06 20:00:00,"14,033","5,227","4,004","4,81","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,024"
2025-01-06 19:00:00,"14,339","5,509","4,093","4,743","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,025"
2025-01-06 18:00:00,"16,105","5,857","5,515","4,74","0,037","0,033","0,021",0,"-0,006","-0,001","0,026","0,023","0,024"
2025-01-06 17:00:00,"20,022","7,681","6,545","5,802","0,525","0,519","0,384",0,"-0,006","-0,001","0,025","0,024","0,025"
2025-01-06 16:00:00,"24,61","9,741","8,167","6,583","0,707","0,697","0,688","0,04","0,037","0,042","0,096","0,095","0,093"
2025-01-06 15:00:00,"40,624","14,784","13,237","12,094","3,881","3,873","3,846","0,169","0,168","0,172","2,042","2,03","2,042"
2025-01-06 14:00:00,"36,083","12,582","12,1","10,16","3,881","3,87","3,845","0,412","0,414","0,415","0,498","0,497","0,497"
2025-01-06 13:00:00,"47,188","15,973","15,577","13,829","3,87","3,862","3,834","0,6","0,605","0,604","4,241","4,227","4,228"
2025-01-06 12:00:00,"66,959","22,29","22,02","20,261","5,528","5,545","5,497","0,792","0,8","0,796","9,1","9,064","9,012"
2025-01-06 11:00:00,"83,978","28,107","27,253","25,923","6,794","6,811","6,779","0,893","0,903","0,898","13,713","13,638","13,799"
2025-01-06 10:00:00,"117,618","40,434","38,677","37,096","10,428","10,38","10,384","0,468","0,472","0,471","21,142","20,684","20,967"
2025-01-06 09:00:00,"124,428","42,587","41,5","39,95","12,995","12,911","12,928","0,129","0,129","0,132","21,339","21,254","21,026"
2025-01-06 08:00:00,"66,998","22,764","23,582","20,655","9,922","9,782","9,831","0,002","-0,004",0,"4,68","4,643","4,584"
2025-01-06 07:00:00,"27,178","9,995","8,714","8,476","3,562","3,51","3,514",0,"-0,006","-0,001","0,054","0,059","0,055"
2025-01-06 06:00:00,"13,725","4,825","4,132","4,775","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-06 05:00:00,"13,554","4,632","4,138","4,791","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-06 04:00:00,"13,38","4,471","4,146","4,77","0,035","0,033","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2025-01-06 03:00:00,"13,599","4,634","4,162","4,811","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-06 02:00:00,"13,298","4,4","4,137","4,768","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-06 01:00:00,"13,326","4,537","3,967","4,83","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-06 00:00:00,"13,575","4,621","4,166","4,795","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-05 23:00:00,"13,039","4,399","3,897","4,749","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-05 22:00:00,"13,161","4,48","3,915","4,774","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,022"
2025-01-05 21:00:00,"13,553","4,87","3,919","4,771","0,037","0,032","0,021",0,"-0,006","-0,001","0,025","0,022","0,022"
2025-01-05 20:00:00,"13,553","4,91","3,888","4,762","0,037","0,032","0,021",0,"-0,006","-0,001","0,025","0,022","0,022"
2025-01-05 19:00:00,"13,402","4,754","3,901","4,755","0,037","0,032","0,021",0,"-0,006","-0,001","0,025","0,022","0,022"
2025-01-05 18:00:00,"13,509","4,847","3,901","4,768","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2025-01-05 17:00:00,"13,646","4,97","3,905","4,779","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,022"
2025-01-05 16:00:00,"13,347","4,694","3,878","4,741","0,037","0,032","0,021","0,012","0,009","0,013","0,025","0,022","0,022"
2025-01-05 15:00:00,"13,173","4,457","3,81","4,681","0,037","0,032","0,021","0,074","0,074","0,077","0,025","0,022","0,022"
2025-01-05 14:00:00,"13,239","4,332","3,611","4,471","0,037","0,032","0,021","0,273","0,274","0,278","0,025","0,022","0,022"
2025-01-05 13:00:00,"13,484","4,539","3,605","4,489","0,036","0,032","0,021","0,281","0,283","0,287","0,024","0,022","0,022"
2025-01-05 12:00:00,"13,592","4,635","3,599","4,45","0,037","0,032","0,021","0,3","0,303","0,306","0,024","0,022","0,022"
2025-01-05 11:00:00,"13,96","4,963","3,559","4,413","0,037","0,032","0,021","0,339","0,342","0,345","0,024","0,022","0,022"
2025-01-05 10:00:00,"14,116","5,471","3,748","4,604","0,036","0,032","0,02","0,097","0,096","0,1","0,024","0,022","0,021"
2025-01-05 09:00:00,"14,043","5,511","3,826","4,671","0,036","0,032","0,021","0,012","0,009","0,013","0,024","0,022","0,021"
2025-01-05 08:00:00,"14,264","5,695","3,836","4,74","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-01-05 07:00:00,"14,221","5,789","3,782","4,657","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-01-05 06:00:00,"14,297","5,901","3,728","4,676","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2025-01-05 05:00:00,"14,167","5,759","3,747","4,669","0,036","0,033","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-05 04:00:00,"13,976","5,562","3,743","4,678","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-05 03:00:00,"14,015","5,532","3,79","4,7","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-05 02:00:00,"14,16","5,672","3,842","4,653","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-01-05 01:00:00,"14,192","5,623","3,835","4,741","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-05 00:00:00,"14,176","5,556","3,889","4,738","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-01-04 23:00:00,"14,269","5,697","3,851","4,728","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-04 22:00:00,"14,209","5,588","3,89","4,738","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-01-04 21:00:00,"14,47","5,878","3,855","4,744","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-01-04 20:00:00,"14,44","5,872","3,848","4,727","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2025-01-04 19:00:00,"14,609","6,015","3,86","4,741","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-01-04 18:00:00,"14,54","5,917","3,869","4,762","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2025-01-04 17:00:00,"14,531","5,86","3,912","4,767","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-01-04 16:00:00,"14,535","5,737","3,786","4,661","0,036","0,033","0,02","0,117","0,115","0,12","0,024","0,023","0,022"
2025-01-04 15:00:00,"14,239","4,949","3,304","4,146","0,036","0,034","0,019","0,61","0,616","0,614","0,024","0,023","0,021"
2025-01-04 14:00:00,"14,505","4,626","3,023","3,762","0,036","0,034","0,02","1,025","1,038","1,031","0,024","0,023","0,021"
2025-01-04 13:00:00,"14,41","4,006","2,245","3,096","0,036","0,034","0,019","1,676","1,702","1,686","0,023","0,023","0,021"
2025-01-04 12:00:00,"14,602","3,984","2,119","2,978","0,036","0,034","0,02","1,827","1,855","1,84","0,023","0,023","0,022"
2025-01-04 11:00:00,"14,467","4,4","2,611","3,492","0,036","0,034","0,02","1,312","1,332","1,321","0,023","0,023","0,022"
2025-01-04 10:00:00,"14,381","4,914","3,12","3,996","0,036","0,034","0,02","0,779","0,789","0,784","0,024","0,023","0,022"
2025-01-04 09:00:00,"14,379","5,418","3,639","4,523","0,036","0,034","0,02","0,265","0,265","0,269","0,024","0,023","0,022"
2025-01-04 08:00:00,"14,727","5,967","3,918","4,829","0,036","0,033","0,021","0,006","0,001","0,006","0,024","0,023","0,022"
2025-01-04 07:00:00,"14,699","5,976","3,915","4,815","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-04 06:00:00,"14,692","5,988","3,922","4,79","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-04 05:00:00,"14,603","5,842","3,937","4,831","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-04 04:00:00,"14,636","5,846","3,964","4,833","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-04 03:00:00,"14,61","5,764","3,986","4,866","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-01-04 02:00:00,"14,61","5,719","4,017","4,881","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-04 01:00:00,"14,834","5,881","4,043","4,918","0,035","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-04 00:00:00,"14,75","5,762","4,053","4,943","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-03 23:00:00,"14,477","5,747","3,983","4,754","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-01-03 22:00:00,"14,648","5,825","4,014","4,817","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-01-03 21:00:00,"14,797","6,15","3,912","4,742","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-01-03 20:00:00,"14,695","5,992","3,915","4,796","0,036","0,035","0,019",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-01-03 19:00:00,"15,208","6,466","3,962","4,787","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-01-03 18:00:00,"15,8","6,654","4,377","4,776","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-03 17:00:00,"22,271","9,182","6,666","6,431","0,276","0,276","0,264",0,"-0,006","-0,001","0,747","0,738","0,745"
2025-01-03 16:00:00,"24,916","10,421","7,274","7,004","0,036","0,033","0,021","0,072","0,07","0,076","1,361","0,652","1,339"
2025-01-03 15:00:00,"39,274","14,104","11,526","12,056","0,036","0,033","0,022","0,526","0,531","0,531","5,471","5,2","5,403"
2025-01-03 14:00:00,"41,352","13,904","12,685","11,639","0,035","0,033","0,021","1,035","1,048","1,042","5,587","6,817","5,543"
2025-01-03 13:00:00,"26,013","8,71","6,823","5,998","0,036","0,033","0,02","1,485","1,504","1,493","0,362","1,198","0,358"
2025-01-03 12:00:00,"26,668","8,293","6,571","5,834","0,535","0,531","0,516","1,977","2,005","1,99","0,041","0,042","0,042"
2025-01-03 11:00:00,"44,482","13,89","13,219","11,398","3,936","3,916","3,897","1,979","2,006","1,991","2,286","2,281","2,277"
2025-01-03 10:00:00,"55,825","19,316","16,611","16,791","5,361","5,039","5,281","1,029","1,042","1,035","5,36","5,358","5,34"
2025-01-03 09:00:00,"100,214","35,533","30,773","33,112","13,413","10,837","13,332","0,264","0,264","0,268","12,893","13,02","12,936"
2025-01-03 08:00:00,"88,603","31,354","28,284","28,919","11,384","9,079","11,359","0,017","0,012","0,017","10,541","12,392","10,592"
2025-01-03 07:00:00,"39,43","14,476","13,264","11,696","4,712","4,687","4,676",0,"-0,006","-0,001","1,19","2,971","1,193"
2025-01-03 06:00:00,"18,678","6,717","5,854","6,115","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-03 05:00:00,"15,189","5,826","4,344","5,026","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-01-03 04:00:00,"14,211","5,565","3,88","4,773","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-03 03:00:00,"14,438","5,757","3,89","4,799","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2025-01-03 02:00:00,"14,16","5,535","3,889","4,743","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-03 01:00:00,"14,283","5,556","3,935","4,799","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-03 00:00:00,"14,615","5,618","4,186","4,818","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-02 23:00:00,"14,668","5,818","3,995","4,862","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-01-02 22:00:00,"14,33","5,635","3,936","4,767","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-01-02 21:00:00,"14,685","5,93","3,929","4,833","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-01-02 20:00:00,"14,762","5,988","3,93","4,852","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-01-02 19:00:00,"15,134","6,416","3,923","4,802","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,021"
2025-01-02 18:00:00,"17,419","7,129","4,998","5,299","0,339","0,316","0,445",0,"-0,006","-0,001","0,025","0,024","0,022"
2025-01-02 17:00:00,"22,022","8,793","6,499","6,738","0,247","0,248","0,112",0,"-0,006","-0,001","0,026","0,023","0,022"
2025-01-02 16:00:00,"23,996","9,46","7,071","7,163","0,163","0,165","0,141","0,1","0,098","0,104","0,026","0,023","0,023"
2025-01-02 15:00:00,"48,441","17,08","14,871","15,032","6,822","6,81","6,773","0,483","0,487","0,489","1,557","1,553","1,524"
2025-01-02 14:00:00,"71,974","24,261","21,935","22,046","12,732","12,717","12,663","1,237","1,252","1,244","3,503","3,497","3,431"
2025-01-02 13:00:00,"63,906","21,46","19,824","19,046","12,399","12,362","12,33","1,185","1,2","1,192","0,755","0,761","0,76"
2025-01-02 12:00:00,"80,248","25,415","25,299","23,47","12,35","12,335","12,294","2,008","2,036","2,021","5,948","5,949","5,944"
2025-01-02 11:00:00,"113,723","36,754","36,318","34,898","12,758","12,695","12,698","1,906","1,931","1,918","16,651","17,658","16,695"
2025-01-02 10:00:00,"113,441","37,102","39,069","34,477","6,313","6,3","5,992","0,926","0,936","0,932","22,244","26,044","22,198"
2025-01-02 09:00:00,"116,235","39,685","40,629","35,108","8,128","8,058","6,228","0,27","0,27","0,274","21,802","25,536","21,72"
2025-01-02 08:00:00,"81,572","28,503","29,72","23,333","8,549","8,46","5,696","0,007","0,002","0,007","10,1","13,932","10,093"
2025-01-02 07:00:00,"34,206","12,787","10,842","10,585","1,488","1,478","1,463",0,"-0,006","-0,001","2,87","3,368","2,861"
2025-01-02 06:00:00,"19,236","6,982","6,089","6,172","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-01-02 05:00:00,"15,972","5,834","4,786","5,36","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-01-02 04:00:00,"14,027","5,299","3,926","4,809","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-01-02 03:00:00,"13,892","5,116","3,935","4,849","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
